EmpID,FirstName,LastName,StartDate,ExitDate,Title,ADEmail,EmployeeStatus,EmployeeType,TerminationDescription,DepartmentType,DOB,GenderCode,LocationCode,Current Employee Rating
2133,Kenna,Porter,19-Mar-19,,BI Director,kenna.porter@bilearner.com,Active,Contract,,IT/IS,16-05-1982,Male,91255,3
2134,Peter,Wong,25-Nov-18,,BI Developer,peter.wong@bilearner.com,Active,Contract,,IT/IS,04-11-1963,Female,19115,3
2135,Lainey,Ayers,02-Apr-21,,Area Sales Manager,lainey.ayers@bilearner.com,Active,Full-Time,,IT/IS,10-09-1991,Male,2597,3
2136,Tania,Jennings,22-Dec-19,,Area Sales Manager,tania.jennings@bilearner.com,Active,Contract,,IT/IS,10-07-1963,Male,30018,3
2137,Kara,Ferrell,14-Aug-21,,Area Sales Manager,kara.ferrell@bilearner.com,Active,Full-Time,,IT/IS,22-07-1978,Male,38619,3
2138,George,Sheppard,28-Aug-18,,Senior BI Developer,george.sheppard@bilearner.com,Active,Full-Time,,Admin Offices,19-03-1972,Male,62112,3
2139,Taniyah,Mcmillan,10-Jul-23,,Senior BI Developer,taniyah.mcmillan@bilearner.com,Active,Part-Time,,Admin Offices,07-09-1947,Male,35842,3
2140,Kole,Avila,18-Sep-20,,Sales Manager,kole.avila@bilearner.com,Active,Part-Time,,IT/IS,14-09-1961,Male,78813,3
2141,Ernest,Munoz,18-Jul-19,,Sales Manager,ernest.munoz@bilearner.com,Active,Contract,,IT/IS,06-11-1960,Female,4772,3
2142,Amaris,Torres,08-Mar-21,,CIO,amaris.torres@bilearner.com,Active,Full-Time,,IT/IS,26-05-1947,Male,21426,3
2143,Titus,Lowe,21-Aug-19,,BI Director,titus.lowe@bilearner.com,Active,Part-Time,,IT/IS,07-11-1950,Female,74874,3
2144,Moises,Day,08-May-23,,Area Sales Manager,moises.day@bilearner.com,Active,Part-Time,,IT/IS,12-08-1963,Male,82767,3
2145,Sadie,Sheppard,29-Jul-22,,Area Sales Manager,sadie.sheppard@bilearner.com,Active,Part-Time,,IT/IS,22-11-1965,Female,44156,3
2146,Troy,Todd,01-Jun-21,,Sales Manager,troy.todd@bilearner.com,Active,Part-Time,,IT/IS,29-12-1970,Female,65125,3
2147,Mylee,Snow,25-Nov-22,,Area Sales Manager,mylee.snow@bilearner.com,Active,Part-Time,,IT/IS,25-04-1967,Male,19801,3
2148,Jasiah,Walton,06-Oct-19,,Senior BI Developer,jasiah.walton@bilearner.com,Active,Contract,,IT/IS,21-01-1946,Male,77562,3
2149,Gianna,Pope,24-Dec-22,,Sales Manager,gianna.pope@bilearner.com,Active,Contract,,IT/IS,13-08-1985,Female,2558,3
2150,Joshua,Hall,07-Nov-21,,BI Developer,joshua.hall@bilearner.com,Active,Full-Time,,IT/IS,16-09-1962,Male,74846,3
2151,Gretchen,Weeks,20-Sep-18,,Senior BI Developer,gretchen.weeks@bilearner.com,Active,Contract,,IT/IS,08-04-1958,Male,61270,3
2152,Alison,Pugh,12-May-22,,Sales Manager,alison.pugh@bilearner.com,Active,Contract,,IT/IS,08-09-1989,Female,49479,3
2153,Kadence,Sandoval,03-Oct-18,,Sales Manager,kadence.sandoval@bilearner.com,Active,Full-Time,,Sales,23-02-1978,Female,26140,3
2154,Mckenzie,Kim,26-Nov-20,,CIO,mckenzie.kim@bilearner.com,Active,Part-Time,,IT/IS,21-06-1994,Female,59091,3
2155,Randall,Miller,04-Oct-18,,BI Director,randall.miller@bilearner.com,Active,Part-Time,,IT/IS,16-05-1958,Female,50425,3
2156,Quintin,Hicks,12-Dec-18,,Senior BI Developer,quintin.hicks@bilearner.com,Active,Full-Time,,IT/IS,29-02-1972,Female,72035,3
2157,Mauricio,Meyers,01-Dec-21,,Sales Manager,mauricio.meyers@bilearner.com,Active,Contract,,IT/IS,29-08-1990,Female,1218,3
2158,Tess,Reilly,12-Jan-22,,Sales Manager,tess.reilly@bilearner.com,Active,Full-Time,,Sales,20-04-2000,Female,5062,3
2159,Katelyn,Stevens,15-Jul-21,,BI Developer,katelyn.stevens@bilearner.com,Active,Contract,,IT/IS,10-05-1993,Male,93155,3
2160,Jaiden,Christian,20-Jun-23,,Senior BI Developer,jaiden.christian@bilearner.com,Active,Part-Time,,IT/IS,08-03-1965,Male,32840,3
2161,Ronnie,Dillon,22-Feb-22,,Senior BI Developer,ronnie.dillon@bilearner.com,Active,Full-Time,,IT/IS,30-01-1968,Female,26893,3
2162,Jamarcus,Thomas,30-May-21,,BI Developer,jamarcus.thomas@bilearner.com,Active,Contract,,IT/IS,29-09-1947,Male,55738,3
2163,Alden,Powers,04-Jul-19,,BI Developer,alden.powers@bilearner.com,Active,Contract,,IT/IS,21-01-1981,Male,71994,3
2164,James,Cockel,13-Mar-20,,Production Technician I,james.cockel@bilearner.com,Active,Full-Time,,Production       ,11-01-1972,Male,2452,3
2165,Kristen,Squatrito,30-Apr-23,,Production Technician I,kristen.squatrito@bilearner.com,Active,Full-Time,,Production       ,10-06-1976,Female,2359,3
2166,Raul,Garcia,19-Jan-19,,Production Technician I,raul.garcia@bilearner.com,Active,Contract,,Production       ,22-06-1942,Male,1905,3
2167,Colleen,Zima,27-Oct-18,,Production Technician I,colleen.zima@bilearner.com,Active,Contract,,Production       ,26-02-1983,Female,1730,3
2168,Denisa S,Dobrin,16-Sep-22,,Production Technician I,denisa s.dobrin@bilearner.com,Active,Contract,,Production       ,11-01-1981,Female,2125,3
2169,Maryellen,Jackson,04-Jan-21,,Production Technician I,maryellen.jackson@bilearner.com,Active,Part-Time,,Production       ,02-03-1971,Female,2081,3
2170,David,Gordon,30-Nov-18,,Production Technician I,david.gordon@bilearner.com,Active,Full-Time,,Production       ,03-06-2001,Male,2169,3
2171,Mei,Trang,24-Jul-22,,Production Technician I,mei.trang@bilearner.com,Active,Full-Time,,Production       ,05-05-1947,Female,2021,3
2172,Lindsey,Langford,05-Feb-22,,Production Technician II,lindsey.langford@bilearner.com,Active,Contract,,Production       ,26-09-1989,Female,2090,3
2173,Kaeden,Gonzales,26-Nov-20,,Production Technician I,kaeden.gonzales@bilearner.com,Active,Contract,,Production       ,03-02-1964,Female,70227,3
2174,Alissa,Frey,07-Dec-18,,Production Technician I,alissa.frey@bilearner.com,Active,Full-Time,,Production       ,11-04-1977,Female,3204,3
2175,Presley,Steele,19-Apr-23,,Production Technician I,presley.steele@bilearner.com,Active,Contract,,Production       ,29-05-2001,Female,81228,3
2176,Felix,Fritz,13-Sep-22,,Production Technician I,felix.fritz@bilearner.com,Active,Part-Time,,Production       ,18-11-1991,Male,61961,3
2177,Amira,Mcmillan,02-Jan-19,,Production Technician I,amira.mcmillan@bilearner.com,Active,Part-Time,,Production       ,05-10-1994,Male,45449,3
2178,Annabelle,Graham,06-Jun-22,,Production Technician I,annabelle.graham@bilearner.com,Active,Part-Time,,Production       ,25-03-1961,Male,32636,3
2179,Leia,Mccann,09-Jan-20,,Production Technician I,leia.mccann@bilearner.com,Active,Full-Time,,Production       ,01-02-1985,Female,74346,3
2180,Henry,Gray,03-Jan-19,,Production Technician I,henry.gray@bilearner.com,Active,Part-Time,,Production       ,22-05-1958,Male,61791,3
2181,Mckenzie,Mack,06-Apr-23,,Production Technician I,mckenzie.mack@bilearner.com,Active,Part-Time,,Production       ,13-01-1950,Female,11574,3
2182,Donavan,Chavez,17-Jan-23,,Production Technician I,donavan.chavez@bilearner.com,Active,Full-Time,,Production       ,02-01-1949,Female,18917,3
2183,Haiden,Coffey,17-Oct-19,,Production Technician II,haiden.coffey@bilearner.com,Active,Contract,,Production       ,07-09-1991,Female,5819,3
2184,Hayley,York,12-Sep-18,,Production Technician I,hayley.york@bilearner.com,Active,Part-Time,,Production       ,05-03-1971,Male,2072,3
2185,Salma,Shepard,27-Jun-20,,Production Technician I,salma.shepard@bilearner.com,Active,Part-Time,,Production       ,27-08-1950,Male,16902,3
2186,Cannon,Lee,25-Apr-19,,Production Technician I,cannon.lee@bilearner.com,Active,Full-Time,,Production       ,18-05-1949,Female,91836,3
2187,Yael,Hodge,15-Jul-23,,Production Technician I,yael.hodge@bilearner.com,Active,Full-Time,,Production       ,04-05-1961,Female,85791,3
2188,Abril,Cunningham,02-May-19,,Production Technician I,abril.cunningham@bilearner.com,Active,Contract,,Production       ,11-12-1983,Female,88454,3
2189,Destiney,Pearson,09-Jun-21,,Production Technician I,destiney.pearson@bilearner.com,Active,Part-Time,,Production       ,07-12-1981,Female,27170,3
2190,Miley,Gutierrez,17-Jun-23,,Production Technician I,miley.gutierrez@bilearner.com,Active,Full-Time,,Production       ,17-01-1950,Female,39152,3
2191,Jakayla,Hall,11-Jul-20,,Production Technician I,jakayla.hall@bilearner.com,Active,Contract,,Production       ,08-02-1976,Male,50833,3
2192,Jayson,Ferguson,22-Apr-23,,Production Technician I,jayson.ferguson@bilearner.com,Active,Contract,,Production       ,17-02-1963,Male,54218,3
2193,Sawyer,Oliver,21-May-19,,Production Technician I,sawyer.oliver@bilearner.com,Active,Full-Time,,Production       ,02-04-1950,Male,6449,3
2194,Chance,Blackwell,26-May-21,,Production Technician I,chance.blackwell@bilearner.com,Active,Contract,,Production       ,13-08-1963,Female,95802,3
2195,Kieran,Morse,30-Oct-22,,Production Technician II,kieran.morse@bilearner.com,Active,Part-Time,,Production       ,07-12-1985,Female,34441,3
2196,Gael,Jacobs,31-Mar-20,,Production Technician I,gael.jacobs@bilearner.com,Active,Part-Time,,Production       ,13-08-1982,Female,1741,3
2197,Nola,Gillespie,06-Mar-22,,Production Technician I,nola.gillespie@bilearner.com,Active,Part-Time,,Production       ,25-06-1951,Male,8972,3
2198,Jeramiah,Schwartz,04-Sep-19,,Production Technician I,jeramiah.schwartz@bilearner.com,Active,Contract,,Production       ,13-11-1979,Female,94163,3
2199,Aaden,Mercer,26-Jul-23,,Production Technician I,aaden.mercer@bilearner.com,Active,Part-Time,,Production       ,25-09-1983,Female,37289,3
2200,Zaria,Benton,17-Aug-21,,Production Technician I,zaria.benton@bilearner.com,Active,Full-Time,,Production       ,30-11-1994,Male,22860,3
2201,Miley,Ortega,11-Jun-22,,Production Technician I,miley.ortega@bilearner.com,Active,Contract,,Production       ,11-12-1977,Female,50910,3
2202,Valentin,Lam,04-Aug-20,,Production Technician I,valentin.lam@bilearner.com,Active,Contract,,Production       ,12-01-1980,Female,61521,3
2203,Darnell,Ritter,11-Feb-22,,Production Technician I,darnell.ritter@bilearner.com,Active,Full-Time,,Production       ,08-03-1980,Female,43420,3
2204,Kierra,Lozano,22-Jun-20,,Production Technician I,kierra.lozano@bilearner.com,Active,Contract,,Production       ,13-05-1961,Female,44224,3
2205,Jamari,Dunn,28-Aug-20,,Production Technician II,jamari.dunn@bilearner.com,Active,Contract,,Production       ,10-05-1951,Female,83618,3
2206,Kendra,Velez,08-Jul-21,,Production Technician II,kendra.velez@bilearner.com,Active,Contract,,Production       ,07-01-1956,Male,32718,3
2207,Alison,Fuller,02-Jul-22,,Production Technician I,alison.fuller@bilearner.com,Active,Full-Time,,Production       ,24-10-1948,Female,24932,3
2208,Toby,Cooley,04-May-23,,Production Technician I,toby.cooley@bilearner.com,Active,Full-Time,,Production       ,01-02-1980,Female,74525,3
2209,Emilie,Hood,19-Dec-22,,Production Technician I,emilie.hood@bilearner.com,Active,Full-Time,,Production       ,19-07-1980,Female,43930,3
2210,Cortez,Pena,26-Mar-22,,Production Technician I,cortez.pena@bilearner.com,Active,Contract,,Production       ,24-12-1950,Female,5184,3
2211,Camille,Fritz,29-Feb-20,,Production Technician I,camille.fritz@bilearner.com,Active,Part-Time,,Production       ,13-08-1987,Male,37531,3
2212,Deangelo,Murillo,08-Dec-18,,Production Technician I,deangelo.murillo@bilearner.com,Active,Full-Time,,Production       ,26-11-1960,Female,78846,3
2213,April,Bentley,03-Nov-19,,Production Technician I,april.bentley@bilearner.com,Active,Contract,,Production       ,01-06-1956,Female,70743,3
2214,Ainsley,Booth,01-Jan-23,,Production Technician I,ainsley.booth@bilearner.com,Active,Part-Time,,Production       ,31-12-1983,Female,3284,3
2215,Karla,Hines,19-Jun-19,,Production Technician II,karla.hines@bilearner.com,Active,Part-Time,,Production       ,14-01-1971,Male,35394,3
2216,Colton,Decker,16-Aug-21,,Production Technician II,colton.decker@bilearner.com,Active,Part-Time,,Production       ,17-06-1975,Female,5981,3
2217,Jayleen,Tran,08-Jul-19,,Production Technician I,jayleen.tran@bilearner.com,Active,Part-Time,,Production       ,16-09-1958,Female,4188,3
2218,Jenna,Casey,08-Jan-21,,Production Technician I,jenna.casey@bilearner.com,Active,Full-Time,,Production       ,07-08-1969,Female,56925,3
2219,Remington,Bullock,14-Aug-18,,Production Technician I,remington.bullock@bilearner.com,Active,Contract,,Production       ,19-10-1958,Female,62148,3
2220,Delaney,Stewart,30-Jul-21,,Production Technician I,delaney.stewart@bilearner.com,Active,Part-Time,,Production       ,10-05-1998,Male,20467,3
2221,Saige,Jones,08-Apr-23,,Production Technician I,saige.jones@bilearner.com,Active,Full-Time,,Production       ,12-01-1963,Male,43130,3
2222,Camryn,Fritz,11-Sep-19,,Production Technician I,camryn.fritz@bilearner.com,Active,Part-Time,,Production       ,23-11-1964,Female,52114,3
2223,Winston,Callahan,02-Dec-19,,Production Technician I,winston.callahan@bilearner.com,Active,Full-Time,,Production       ,24-11-1946,Male,85558,3
2224,Harold,Reid,23-Dec-21,,Production Technician I,harold.reid@bilearner.com,Active,Contract,,Production       ,17-10-2000,Male,40621,3
2225,Cindy,York,28-Jan-22,,Production Technician I,cindy.york@bilearner.com,Active,Part-Time,,Production       ,28-05-1960,Female,31815,3
2226,Jaime,Morrow,31-Mar-22,,Production Technician II,jaime.morrow@bilearner.com,Active,Contract,,Production       ,24-12-1957,Female,26452,3
2227,Matteo,Oneal,02-Aug-21,,Production Technician II,matteo.oneal@bilearner.com,Active,Full-Time,,Production       ,19-09-1972,Female,45723,3
2228,Lorelei,Glass,11-Jun-20,,Production Technician I,lorelei.glass@bilearner.com,Active,Contract,,Production       ,11-11-1951,Male,97856,3
2229,Marie,Moyer,30-Aug-21,,Production Technician I,marie.moyer@bilearner.com,Active,Full-Time,,Production       ,25-03-1985,Male,25103,3
2230,Lane,Church,14-Feb-21,,Production Technician I,lane.church@bilearner.com,Active,Part-Time,,Production       ,24-05-1969,Female,67354,3
2231,Cassie,Nolan,28-Feb-23,,Production Technician I,cassie.nolan@bilearner.com,Active,Contract,,Production       ,22-05-1980,Male,81653,3
2232,Salma,Blackwell,11-Nov-19,,Production Technician I,salma.blackwell@bilearner.com,Active,Part-Time,,Production       ,25-01-1982,Female,70511,3
2233,Shelby,Frazier,04-Oct-22,,Production Technician I,shelby.frazier@bilearner.com,Active,Contract,,Production       ,31-03-1992,Female,73361,3
2234,Lindsay,Becker,23-Aug-21,,Production Technician I,lindsay.becker@bilearner.com,Active,Contract,,Production       ,09-08-1996,Female,51310,3
2235,Saniyah,Schroeder,05-Nov-21,,Production Technician II,saniyah.schroeder@bilearner.com,Active,Full-Time,,Production       ,08-12-1960,Male,35018,3
2236,Waylon,Pennington,30-Oct-21,,Production Technician II,waylon.pennington@bilearner.com,Active,Part-Time,,Production       ,17-05-1961,Male,5750,3
2237,Alena,Bonilla,01-May-19,,Production Technician I,alena.bonilla@bilearner.com,Active,Full-Time,,Production       ,14-10-2000,Male,54917,3
2238,Sophie,Horne,16-Mar-19,,Production Technician I,sophie.horne@bilearner.com,Active,Part-Time,,Production       ,24-07-2000,Female,57831,3
2239,Jabari,Guerrero,07-Jan-22,,Production Technician I,jabari.guerrero@bilearner.com,Active,Contract,,Production       ,23-05-1984,Male,67723,3
2240,Esther,Spears,23-Mar-22,,Production Technician I,esther.spears@bilearner.com,Active,Full-Time,,Production       ,13-09-1997,Male,78957,3
2241,Kaleb,Cole,23-Nov-20,,Production Technician I,kaleb.cole@bilearner.com,Active,Contract,,Production       ,14-02-1957,Female,19032,3
2242,Anthony,Terrell,28-Mar-22,,Production Technician I,anthony.terrell@bilearner.com,Active,Contract,,Production       ,24-05-1968,Female,55466,3
2243,William,Douglas,25-Mar-20,,Production Technician I,william.douglas@bilearner.com,Active,Full-Time,,Production       ,24-06-1946,Female,6790,3
2244,Saniya,Buck,07-Aug-18,,Production Technician II,saniya.buck@bilearner.com,Active,Contract,,Production       ,30-05-1986,Female,91219,3
2245,Kristopher,Owen,11-Feb-20,,Production Technician II,kristopher.owen@bilearner.com,Active,Contract,,Production       ,28-01-1976,Male,84422,3
2246,Hadley,Tapia,01-Jan-23,,Production Technician II,hadley.tapia@bilearner.com,Active,Full-Time,,Production       ,23-05-1959,Male,12371,3
2247,Lillie,Bush,07-Dec-22,,Production Technician II,lillie.bush@bilearner.com,Active,Part-Time,,Production       ,25-01-1989,Female,23076,3
2248,Lamont,Cook,13-Mar-23,,Production Technician II,lamont.cook@bilearner.com,Active,Full-Time,,Production       ,18-11-1951,Female,80925,3
2249,Danna,Rollins,14-Nov-21,,Production Technician II,danna.rollins@bilearner.com,Active,Full-Time,,Production       ,20-07-1948,Male,38371,3
2250,Jonas,Braun,06-Apr-20,,Production Technician I,jonas.braun@bilearner.com,Active,Full-Time,,Production       ,22-03-1960,Female,46828,3
2251,Meadow,Howe,30-Jan-23,,Production Technician I,meadow.howe@bilearner.com,Active,Full-Time,,Production       ,09-08-1959,Female,51699,3
2252,Ezra,Zhang,07-Nov-22,,Production Technician I,ezra.zhang@bilearner.com,Active,Contract,,Production       ,11-10-1982,Female,73332,3
2253,Sonia,Chung,06-Apr-22,,Production Technician I,sonia.chung@bilearner.com,Active,Part-Time,,Production       ,10-03-1972,Female,85085,3
2254,Bryce,Mills,22-Feb-21,,Production Technician I,bryce.mills@bilearner.com,Active,Part-Time,,Production       ,03-08-1947,Male,11009,3
2255,Wade,Wiggins,16-May-22,,Production Technician I,wade.wiggins@bilearner.com,Active,Full-Time,,Production       ,04-11-1988,Male,89719,3
2256,Selina,Gonzalez,18-Jan-20,,Production Technician I,selina.gonzalez@bilearner.com,Active,Contract,,Production       ,19-05-1942,Female,71466,3
2257,Tyree,Parsons,21-Oct-21,,Production Technician I,tyree.parsons@bilearner.com,Active,Full-Time,,Production       ,15-10-1961,Female,68175,3
2258,Adrian,Murray,05-Jan-19,,Production Technician I,adrian.murray@bilearner.com,Active,Full-Time,,Production       ,07-11-1942,Female,48973,3
2259,Megan,Huang,29-May-19,,Production Technician I,megan.huang@bilearner.com,Active,Contract,,Production       ,03-11-1960,Female,39874,3
2260,Tyrese,Sloan,29-Jul-20,,Production Technician I,tyrese.sloan@bilearner.com,Active,Full-Time,,Production       ,11-02-1958,Male,89245,3
2261,Grayson,Preston,27-Nov-19,,Production Technician I,grayson.preston@bilearner.com,Active,Contract,,Production       ,02-01-2000,Male,95240,3
2262,Elvis,Daniels,08-Aug-22,,Production Technician I,elvis.daniels@bilearner.com,Active,Full-Time,,Production       ,17-03-1983,Female,89914,3
2263,Rose,Travis,27-Jul-23,,Production Technician I,rose.travis@bilearner.com,Active,Contract,,Production       ,03-03-1988,Female,97011,3
2264,Frank,Williams,15-Jul-23,,Production Technician I,frank.williams@bilearner.com,Active,Full-Time,,Production       ,26-08-1986,Female,70906,3
2265,Yurem,Donovan,09-Nov-22,,Production Technician I,yurem.donovan@bilearner.com,Active,Full-Time,,Production       ,22-12-1999,Female,17678,3
2266,Lynn,Daneault,08-Mar-19,,Sales Manager,lynn.daneault@bilearner.com,Active,Contract,,Sales,01-11-1989,Female,5473,3
